Synsets,domain_x,norm,nrdirhypers_x,nrhypos_x,nrpartrels_normalised_x,depthfromtopsynset_normalised_x,glosslength_normalised_x,minwordlength_x,nroflemmas_x,polyscore_max_x,vote_x,raw_translation,raw_translation_lemmas
Synset('free-reed_instrument.n.01'),music,free-reed_instrument,1,6,3.9047619047619047,0.8929219600725952,0.4303133199567834,20,1,1,nb,music instrument music play string string string ,['music instrument music play string string string ']
Synset('french_horn.n.01'),music,french_horn,1,0,0.0,0.9921355111917723,1.4428152492668622,4,2,12,b,animal beak blow blow blow horn horn horn ,"['america america america africa country country horn horn horn ', 'act air air animal animal animal annoy blow blow blow car car car blow blow']"
Synset('glockenspiel.n.01'),music,glockenspiel,1,0,0.0,0.8929219600725952,1.468127797499614,12,2,1,b,bullet brass brass brass instrument brass brass gun metal loud metal round round sound,"['bullet brass brass brass instrument brass brass gun metal loud metal round round sound', 'bell brass brass brass instrument instrument music play sound ']"
Synset('gong.n.01'),music,gong,1,0,0.0,0.8929219600725952,1.1896897669393425,4,2,3,b,bong bang bang bang loud metal loud noise sound ,"['bong bang bang bang loud metal loud noise sound ', 'act animal animal animal annoy annoy annoy bang bang bang blow blow blow bang bang']"
Synset('grand_piano.n.01'),music,grand_piano,1,2,3.9047619047619047,0.9921355111917723,1.1517209445902146,5,2,10,nb,acoustic orchestra brass brass brass instrument grand instrument large music play wood ,"['acoustic orchestra brass brass brass instrument grand instrument large music play wood ', 'amount money money money worth worth ']"
Synset('guarnerius.n.03'),music,guarnerius,1,0,0.0,1.0913490623109496,0.6075011575860472,10,1,3,nb,animal beak beak bird bird beak feather feather feather fly feather fly,['animal beak beak bird bird beak feather feather feather fly feather fly']
Synset('guitar.n.01'),music,guitar,1,6,3.9047619047619047,0.8929219600725952,1.0251582034264546,6,1,1,b,bass guitar music instrument play string string string wood ,['bass guitar music instrument play string string string wood ']
Synset('harmonica.n.01'),music,harmonica,1,0,0.0,0.9921355111917723,1.6832844574780057,4,4,5,b,music instrument music play string string string wood ,"['music instrument music play string string string wood ', 'body body organ organ organ part part ', 'music instrument music play string string wood ', 'act animal animal animal air animal animal body animal body body body communicate communicate communicate']"
Synset('harmonium.n.01'),music,harmonium,1,0,0.0,0.9921355111917723,0.9365642846118228,5,3,6,b,atom element element element part part part ,"['atom element element element part part part ', 'act body body body brain body body control control control communicate communicate communicate control communicate', 'body body organ organ organ part part ']"
Synset('harp.n.01'),music,harp,1,3,0.0,0.9921355111917723,2.392035807995061,4,1,5,b,music instrument music play string string wood ,['music instrument music play string string wood ']
Synset('hawaiian_guitar.n.01'),music,hawaiian_guitar,1,0,0.0,0.9921355111917723,1.3415650563358543,12,2,1,nb,bass guitar guitar music instrument play string string string ,"['bass guitar music instrument play string string wood ', 'band instrument metal metal play string string string wood ']"
Synset('heckelphone.n.01'),music,heckelphone,1,0,0.0,1.2897761645493042,0.6201574317024232,11,2,1,nb,cell phone cell phone earphone ear phone ear ring ring ring small talk ,"['cell phone cell phone earphone ear phone ear ring ring ring small talk ', 'bass instrument brass brass brass instrument wood wood ']"
Synset('helicon.n.01'),music,helicon,1,0,0.0,0.9921355111917723,0.6454699799351752,7,2,2,nb,bark flower flower grow grow ,"['bark flower flower grow grow ', 'bomb bomb danger danger danger kill danger kill kill kill ']"
Synset('jew's_harp.n.01'),music,jew,1,0,0.0,0.793708408953418,1.9364099398055248,9,3,1,b,bible christ christ christ god holy person religion religion ,"['army brass brass brass instrument brass instrument music play string string string wood ', 'bible christ christ christ church church music music sing ', 'act animal animal appendage appendage body appendage blow blow blow breath blow']"
Synset('keyboard_instrument.n.01'),music,keyboard_instrument,1,16,0.0,0.793708408953418,0.734063898749807,19,1,1,nb,music instrument music play sound wood ,['music instrument music play sound wood ']
Synset('koto.n.01'),music,koto,1,0,0.0,0.8929219600725952,1.961722488038277,4,1,1,b,black chop chop chop cook chop chop fire fire fire hand heave long metal,['black chop chop chop cook chop chop fire fire fire hand heave long metal']
Synset('lagerphone.n.01'),music,lagerphone,1,0,0.0,0.8929219600725952,2.252816792714925,10,1,1,b,alcohol drink drink hand hold hand hold metal plastic ring ring ring ,['alcohol drink drink hand hold hand hold metal plastic ring ring ring ']
Synset('lute.n.02'),music,lute,1,0,3.9047619047619047,0.9921355111917723,1.518752893965118,4,1,2,b,band instrument instrument music play string string wood ,['band instrument instrument music play string string wood ']
Synset('lyre.n.01'),music,lyre,1,1,0.0,1.0913490623109496,0.5948448834696712,4,1,1,nb,bible christ christ christ church christ church music sing song ,['bible christ christ christ church christ church music sing song ']
Synset('mandola.n.01'),music,mandola,1,0,0.0,1.0913490623109496,0.3164068529093995,7,1,1,nb,animal eat fruit fruit grow juice juice juice red round round round small sweet taste,['animal eat fruit fruit grow juice juice juice red round round round small sweet taste']
Synset('mandolin.n.01'),music,mandolin,1,1,3.9047619047619047,0.9921355111917723,0.9239080104954468,8,1,1,b,band banjo banjo string string wood ,['band banjo banjo string string wood ']
Synset('maraca.n.01'),music,maraca,1,0,0.0,0.8929219600725952,1.3035962339867262,6,1,1,b,animal beak bird beak beak eat feather feather feather fly feather fly,['animal beak bird beak beak eat feather feather feather fly feather fly']
Synset('marimba.n.01'),music,marimba,1,0,0.0,0.8929219600725952,1.54406544219787,7,2,1,b,band instrument brass brass brass instrument brass instrument wood wood ,"['band instrument brass brass brass instrument brass instrument wood wood ', 'air band instrument brass brass brass instrument brass instrument music instrument play string wood ']"
Synset('mechanical_piano.n.01'),music,mechanical_piano,1,0,0.0,0.9921355111917723,1.1010958481247106,7,3,1,nb,electronic instrument music music play ,"['electronic instrument music music play ', 'car music instrument play string string wood ', 'music instrument music play play ']"
Synset('musette_pipe.n.01'),music,musette_pipe,1,0,0.0,1.2897761645493042,0.2404692082111436,12,1,1,nb,pipe pipe pipe water ,['pipe pipe pipe water ']
Synset('musette.n.01'),music,musette,1,0,0.0,1.0913490623109496,0.5315635128877914,7,2,2,nb,act animal body body body dance dance dance eat food human limb move muscle muscle,"['act animal body body body dance dance dance eat food human limb move muscle muscle', 'pipe pipe water ']"
Synset('music_box.n.01'),music,music_box,1,0,0.0,0.793708408953418,1.3921901528013585,9,2,1,b,box music music play ,"['box music music play ', 'box music music play ']"
Synset('musical_instrument.n.01'),music,musical_instrument,1,163,0.0,0.6944948578342407,1.1390646704738383,10,2,9,nb,music instrument music play sound ,"['music instrument music play sound ', 'band instrument music play play ']"
Synset('nose_flute.n.01'),music,nose_flute,1,0,0.0,1.0913490623109496,1.0757832998919583,10,1,1,nb,air blow blow flute flute instrument instrument mouth mouth mouth pipe sound sound,['air blow blow flute flute instrument instrument mouth mouth mouth pipe sound sound']
Synset('oboe_d'amore.n.01'),music,oboe_d,1,0,0.0,1.2897761645493042,1.1264083963574625,12,1,1,nb,band brass brass instrument brass instrument wood wood ,['bronze brass brass brass instrument brass instrument wood wood ']
Synset('oboe_da_caccia.n.01'),music,oboe_da_caccia,1,0,0.0,1.2897761645493042,0.5442197870041673,14,1,1,nb,cheese eat eat food food good good good green grow grow grow leg leg,['cheese eat eat food food good good good green grow grow grow leg leg']
Synset('oboe.n.01'),music,oboe,1,6,0.0,1.190562613430127,1.1770334928229664,4,3,1,b,bronze band brass instrument brass instrument wood wood ,"['bronze band brass instrument brass instrument wood wood ', 'boy body body body hair man man man ', 'boutique cook cook cook food food food kitchen kitchen kitchen ']"
Synset('ocarina.n.01'),music,ocarina,1,0,0.0,0.8929219600725952,0.9239080104954468,7,2,3,b,car car car car eat eat food food meat meat person rice rice ,"['car car car car eat eat food food meat meat person rice rice ', 'bake crunch crunch crunch eat food good good good green good green grow good']"
Synset('organ_stop.n.01'),music,organ_stop,1,7,0.0,0.9921355111917723,0.6454699799351752,10,1,1,nb,act animal animal animal body body body control control control change control control body control,['act animal animal animal body body body control control control change control control body control']
Synset('organ.n.05'),music,organ,2,0,19.52380952380952,0.8929219600725952,2.025003858620157,5,2,6,b,act body body body brain body body control control control communicate communicate communicate control communicate,"['act body body body brain body body control control control communicate communicate communicate control communicate', 'pipe organ organ pipe pipe ']"
Synset('panpipe.n.01'),music,panpipe,1,0,0.0,0.9921355111917723,0.9998456551937028,6,3,2,b,pipe pipe water ,"['pipe pipe water ', 'pipe pipe water ', 'breath drug medic medic medic narcotic narcotic medic medic ']"
Synset('pennywhistle.n.01'),music,pennywhistle,1,0,0.0,1.0913490623109496,0.3417194011421515,7,3,11,nb,act air air air animal animal animal annoy annoy blow blow blow car car car,"['act air air air animal animal animal annoy annoy blow blow blow car car car', 'act air air animal animal animal annoy annoy annoy blow blow blow car car car', 'act air animal animal annoy annoy annoy blow blow blow fun human intent loud noise noise noise']"
Synset('percussion_instrument.n.01'),music,percussion_instrument,1,33,3.9047619047619047,0.793708408953418,1.0378144775428306,21,2,1,nb,band instrument instrument music play sound ,"['band instrument instrument music play sound ', 'band instrument instrument music play sound ']"
Synset('piano.n.01'),music,piano,3,6,27.33333333333333,0.8929219600725952,1.48078407161599,5,3,4,b,acoustic instrument brass brass brass instrument brass instrument music play string wood wood ,"['acoustic instrument brass brass brass instrument brass instrument music play string wood wood ', 'car music instrument play wood ', 'army brass brass brass instrument brass instrument large brass music piece wood ']"
Synset('piccolo.n.01'),music,piccolo,1,0,0.0,1.0913490623109496,0.7214076246334311,7,1,1,nb,bass brass brass brass instrument brass instrument music music string string string wood ,['bass brass brass brass instrument brass instrument music music string string string wood ']
Synset('pipe.n.04'),music,pipe,1,10,0.0,0.8929219600725952,0.3164068529093995,4,1,9,nb,pipe pipe water ,['pipe pipe water ']
Synset('reed_pipe.n.01'),music,reed_pipe,1,0,0.0,0.9921355111917723,0.4050007717240315,9,1,1,nb,pipe pipe water ,['pipe pipe water ']
Synset('reed_stop.n.01'),music,reed_stop,1,1,0.0,1.0913490623109496,0.6075011575860472,9,1,1,nb,stop stop stop stop ,['stop stop stop stop ']
Synset('sackbut.n.01'),music,sackbut,1,0,0.0,1.0913490623109496,0.6454699799351752,7,1,1,nb,bag carry bag carry carry carry ,['bag carry bag carry carry carry ']
Synset('samisen.n.01'),music,samisen,1,0,0.0,0.8929219600725952,2.037660132736533,7,2,1,b,army band instrument brass instrument brass brass brass instrument wood ,"['army band instrument brass instrument brass brass brass instrument wood ', 'army brass brass brass instrument brass instrument metal metal piece string string wood ']"
Synset('sax.n.02'),music,sax,1,0,0.0,1.190562613430127,0.5315635128877914,3,2,2,b,bake cook cook cook food ingredient ingredient ingredient spice spice ,"['bake cook cook cook food ingredient ingredient ingredient spice spice ', 'band brass brass brass instrument brass instrument large brass instrument metal metal music sound wood']"
Synset('serpent.n.03'),music,serpent,1,0,0.0,1.0913490623109496,0.5315635128877914,7,1,3,nb,animal beak beak black beak claw black claw claw claw eat eat,['animal beak beak black beak claw black claw claw claw eat eat']
Synset('shawm.n.01'),music,shawm,1,1,0.0,1.2897761645493042,0.1898441117456397,5,1,1,nb,bible cloth cloth cloth cover cloth material material ,['bible cloth cloth cloth cover cloth material material ']
Synset('single-reed_instrument.n.01'),music,single-reed_instrument,1,6,0.0,1.0913490623109496,0.9239080104954468,20,2,1,nb,music instrument music play string string string wood ,"['music instrument music play string string string wood ', 'air blow blow wood ']"
Synset('sitar.n.01'),music,sitar,1,0,0.0,0.8929219600725952,1.7339095539435097,5,1,1,b,music instrument instrument music play string string string ,['music instrument instrument music play string string string ']
Synset('snare_drum.n.01'),music,snare_drum,1,0,3.9047619047619047,0.9921355111917723,0.8985954622626948,5,3,7,nb,act animal animal animal annoy bang bang bang beat beat beat dance dance beat beat,"['act animal animal animal annoy bang bang bang beat beat beat dance dance beat beat', 'catch trap trap trap ', 'arm brass brass brass instrument brass instrument metal metal round round round sound wood ']"
Synset('sourdine.n.02'),music,sourdine,1,0,0.0,1.0913490623109496,0.5695323352369193,8,1,2,nb,cheese eat food fruit juice juice juice ,['cheese eat food fruit juice juice juice ']
